Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
ALDH5A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
QDPR,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PSAT1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CASC10,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GLDC,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UGT2A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UGT2A2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CLDN14,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC6A12,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LGSN,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
KMO,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GSTA2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RIPPLY1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
AFP,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HPN,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PLCXD2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC27A2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
EHHADH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
DPYS,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
APOM,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GLYATL1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ASPDH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PAH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PROZ,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
FTCD,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
NIT2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ALDH4A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GCDH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ALDH1L1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ECHS1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACAD11,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ABAT,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GLUD1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GLUD2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MTHFS,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
DHTKD1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
DCXR,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UPB1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HPD,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PIPOX,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HRSP12,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ALDH8A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACOX2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ADI1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MCEE,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
DBI,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ENY2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PSMA2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
NIPSNAP1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
XYLB,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACAA1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SEPHS2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PANK1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TMEM176B,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TMEM176A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PXMP2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ASL,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GGH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SFXN1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACSM3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HNMT,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RNASE4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACSS3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC16A2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MPDZ,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HLF,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
FAXDC2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
COL18A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PTMS,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
FBXO17,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PUS3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SIGMAR1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RABEPK,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
EBPL,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PIK3R4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LONP2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
FAM8A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SEC24B,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ZXDB,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TMEM14A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PGRMC1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
INSIG2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CTSO,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TNFSF14,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CXCL2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
NR3C1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC43A3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TIMM8A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
NLN,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HSD17B10,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ATOX1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SHMT2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ADK,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SEC62,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LIN7C,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ID2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CAT,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GADD45A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TMED5,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LARP4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LONRF3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RAPH1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
NRG1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CLEC4G,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LBP,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
NNMT,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
INSIG1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RCL1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ADH1B,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CDO1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PXDC1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RCAN1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
FST,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PLIN2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PPP1R3B,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
STEAP3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MYO1B,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GGCX,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
C2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
EVA1A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC25A13,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PCTP,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CHRNA4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
APOE,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CRHBP,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HGD,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HAAO,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
G6PC,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CTH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SARDH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
KNG1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CYP4A11,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CYP4A22,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACSM5,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PNPLA3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
AFM,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC22A7,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CFI,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CYP3A7,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
C4A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
C4B,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GJB1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CYP27A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PLG,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ANGPTL3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CPN2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ADH6,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC2A2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CYP2C9,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ADH4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UGT1A4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MTHFD1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PECR,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SOD1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GRHPR,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
AMDHD1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACADSB,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MUT,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MMACHC,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLCO1B7,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PROX1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CYP3A43,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ABCB11,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
THPO,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
USH2A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GSTZ1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ADAMTS13,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UGT2B15,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UGT2B11,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CES5A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RELN,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
BCHE,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
C3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CFH,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CES1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SERPINA4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GC,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
AKR1C4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CFB,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HABP2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SERPINA6,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
C19orf80,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ABCB4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ACOT12,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GBP7,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC25A47,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
INHBC,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RTP3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LECT2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CLEC1B,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ASGR2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ADH1A,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC17A2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC22A1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TDO2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HAO1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
MBL2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TTPA,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CFHR1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SLC22A9,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ANG,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CYP2E1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UGT2B4,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
NADK2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HSD17B6,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LEAP2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
APOC2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UGT2B10,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
FMO3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
SERPINA7,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
PON1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
FGL1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
F11,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ANGPTL6,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GCKR,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
LRG1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ASGR1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
UROC1,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HPR,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
F7,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
HGFAC,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
ARID3C,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
TMPRSS6,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
CFHR3,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
GDF2,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
RDH16,1,.2,8809,7,0.000794641843569077,APITD1|FANCC|FANCM|FANCE|FANCD2|BRIP1|FANCI
