Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
KRBOX4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF354C,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF445,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF34,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF559,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF512,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
RRAGB,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GNPDA2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF568,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF286B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF286A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CRTC3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ATP8B2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ELP2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
METTL16,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
C2orf49,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
NUP133,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TAF7,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF77,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF416,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
KBTBD4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF544,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PPIE,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SMYD5,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
UBIAD1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TTI1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SLC25A17,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF880,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
NDNL2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF549,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZIK1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF304,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF134,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF285,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZKSCAN7,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZMYM3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TIGD1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
RBM4B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF594,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PRR3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF543,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF623,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF17,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF225,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZFP90,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF227,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CLDN20,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PRLHR,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
HTR2B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TMEM200A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PDPR,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DHX35,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
THOC5,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TBC1D1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
POLR1A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TAB3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GCFC2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FOXP2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MAML3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CACNB3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PAWR,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
JMY,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF300,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MAS1L,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PHEX,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GANC,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ANKRD29,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PLEKHH2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MICA,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ACCS,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
OLFML2A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF160,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF347,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
IFIT5,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SLC25A53,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TMEM218,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PQLC3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ODF2L,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRIM56,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
C19orf66,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
N4BP2L1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SNRNP48,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
THOC2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PRPF39,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ACIN1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FNBP4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SON,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SF3B1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PNISR,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PRPF3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PNN,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MYSM1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
OGT,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
INTS4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
OSGEP,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DDX39B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
HNRNPDL,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GBP2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRANK1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
NSMCE4A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF224,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
STAT6,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
KHNYN,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DFFB,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PSPN,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CFDP1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF564,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GLOD4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FASTKD3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PRMT6,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
C15orf40,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MOB3B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PKN2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DENND4C,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
KDM4A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CTPS2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
NHLRC3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ABCD4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZDHHC6,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
USP45,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
BIVM-ERCC5,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
UBR2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
RBM41,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRMT11,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TMEM161B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
RBM45,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CMTR2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZFP62,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SCYL3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
JRKL,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PDCD6IP,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SP1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ASTE1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TMEM260,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
C2CD5,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
IPO8,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
NSUN3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
THG1L,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF638,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FRA10AC1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZRSR1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DROSHA,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
RPRD2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CCNI,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF510,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZFP82,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF346,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CHD6,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ASH1L,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF527,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ITPR1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PCNXL2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
VPS41,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PTPRA,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MIB1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZBTB41,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF260,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
C5orf51,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MTX3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF24,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF674,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DHFRL1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF322,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF197,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF84,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF248,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
HDX,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF140,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TBCK,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TUBD1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ARL17B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ARL17A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF343,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MSANTD2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRMT10B,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF691,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ING4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
RXRB,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ITFG2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
N4BP2L2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TTC37,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GTF2I,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF605,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF37A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
XPC,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF862,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZFP14,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF740,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF621,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FKTN,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
UBE4A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DHX33,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SETD5,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
POGK,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ANKFY1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
HIATL2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
AGO1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DENND6A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF699,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CWF19L2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CWC22,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TAF1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GLTSCR1L,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF45,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MTAP,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FAM122A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZBED6,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
INVS,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PSMD5,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FAM60A,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
THUMPD1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
UBE2Z,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRIM27,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ANKRD17,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DIEXF,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GOSR1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PTGES3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
METTL25,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZCCHC4,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GPATCH1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FTSJ3,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF763,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF44,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF717,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
C11orf57,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
GOPC,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ERCC6L2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF670,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
RAD50,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SUV420H1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CEP44,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
KRIT1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
AKAP10,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRAPPC11,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZMYM1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
KIAA2026,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SHPRH,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
MGA,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
DOPEY1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
CBFA2T2,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
STX17,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SGPL1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
FBXO38,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
SLC25A40,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRNT1,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
TRAPPC13,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF75D,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
ZNF180,5,.1.2.1.1.1,777,2,0.00257400257400257,RAD52|RAD51B
PHKA2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
AMT,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ECHDC2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
RAD52,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
METAP1D,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
DET1,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
GTF2IRD2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
GTF2IRD2B,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
PAGR1,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
CIRBP,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
POGZ,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
WDR59,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
WDR6,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
NUMA1,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
TNRC6A,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
KAT2A,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
TAS2R14,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
RALGAPA1,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
SLC25A27,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZNF471,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZNF280D,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
NPHP3,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZNF514,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZNF662,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZNF181,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZNF442,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
NR2F2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
AASS,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ST13,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
OSBPL9,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
NINL,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
MKX,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
SERHL2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
EMILIN3,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZNF491,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
GK5,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
PM20D2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
RERGL,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
HOXA3,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
HOXA6,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
HOXA2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
HOXB4,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
HOXA4,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
CNGB3,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
HOXC5,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
SP9,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
CACNA1D,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ALX3,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
RAX2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
CYP1B1,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
SAMD11,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
REM1,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
PTGIS,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
RAI2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
FAM198A,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
SCARA3,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
EVA1C,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
BOC,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
PIAS3,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ZFYVE21,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
FAM127B,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
MANBAL,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
LOXL4,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
PARD3B,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
LMAN2L,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
CBY1,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
ATRAID,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
TRMT61A,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
TRIP6,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
LZTS2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
DDAH2,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
BCL7C,6,.1.2.1.1.1.1,329,2,0.0060790273556231,RAD52|RAD51B
