Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
ARMCX3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IGSF1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ZNF641,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
BCL2L12,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
BCL2L14,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IL13,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CSF2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
RGAG1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CCDC168,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SPATA31D1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SPATA31D3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SPATA31D4,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C6orf222,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TESPA1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ZNF318,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
FAM71B,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IFNK,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
PNMAL1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
MOAP1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
PNMA3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
PNMA5,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
PNMA1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
PNMA2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
EOMES,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
HS3ST1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
LARP4,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
FKBP15,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ERAS,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NDUFV3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ENSP00000439558.1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SP110,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
MAP7D3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C3orf30,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
LAMP3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ENSP00000262283.5,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
OC90,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IL2RA,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
PPP1R15A,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TNFRSF8,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IFNG,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IL12RB2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NFATC2IP,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
FCAMR,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SRGN,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CXCL16,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ZNF35,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SLPI,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IL2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IL22,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
DAB2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TMEM106C,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
L2HGDH,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
MMRN1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C8B,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
FAM127A,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
FAM127B,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
FAM127C,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C11orf63,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
EPS8L3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SUOX,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
EFS,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
STAC3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CALCOCO1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
AAAS,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
HEATR9,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SIRPA,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SIRPB1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SIRPG,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NUTM1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NNAT,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TCEAL8,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
KCNE5,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
RIPPLY2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ARHGAP29,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
DPPA4,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
RERGL,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TRIM22,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TRIM5,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TNFSF18,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SPHKAP,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
WFDC9,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ADAMTS12,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ARHGAP36,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CAPN6,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
KIAA2012,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SERPINA11,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SCN7A,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CKAP2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
USP26,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
MRFAP1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
MRFAP1L1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
RNF151,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
VMAC,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
APOOL,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
BBS10,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
KRTCAP2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ANKIB1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
AKAP9,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SETD2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NDEL1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TRAPPC13,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ASB4,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NICN1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
QRFP,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TNRC6C,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NHEJ1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ZBED2,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ZBED3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C2orf72,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
HOXC13,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CBLC,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SIX5,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
NR2E3,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C1orf100,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C14orf159,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
MAF1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
ASTL,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
PRR15,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
RTN4R,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
TEX19,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
RGL1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
UHRF1,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CXorf23,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
IL24,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
SYP,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
C19orf70,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
MED9,0.00694444444444444,No,LIG1|GEN1,MAMMALIANS
CCDC54,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
RNF186,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
SFTPC,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TEX33,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TNFSF8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PICK1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
MCHR1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
FAM35A,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
NOXRED1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CCK,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
SMCO1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
DEDD,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CTF1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
FAAP24,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
B4GALT7,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
BCL7A,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TINF2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
VSIG8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
DACT3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
MPLKIP,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
HAUS5,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CD84,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
SLAMF9,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
C6orf132,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TGM3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
NOL12,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
URGCP,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
A1BG,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KIAA0319,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CCM2L,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5AK2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
FAM159A,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
RGS22,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
VWA1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
NLRP6,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TMEM129,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
IL21R,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
MRPS36,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
SLAMF8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
LYRM1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ATG14,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CCDC65,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CARF,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CCDC66,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
AHSG,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
C18orf25,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
SZRD1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
C9orf40,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
RGSL1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
RSRC1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
C11orf58,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PVRL1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
MAFA,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OSCAR,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
HTR1F,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
FGF20,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
P2RY14,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
NR2F6,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PIK3IP1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ORM1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ORM2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
NPY1R,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KCNJ13,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR9A2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR9A4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR13A1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR2D3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR52W1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ETV4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KRT13,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KRT84,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
G6PC,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
XKR8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
GHRHR,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CCR1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TRIM13,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TERF2IP,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CDH20,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
DPY19L4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
POPDC2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TNFSF14,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CD302,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PHF7,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
MYBPC1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
SIKE1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CD207,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR14J1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
QRFPR,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR6F1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR13G1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PPFIBP2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
FABP1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
BTNL2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TPM1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ETV1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KCNJ4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR11L1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TMEM57,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TPM4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ARFIP1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
RORB,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PDE6G,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ONECUT2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TSPAN2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CRYBA4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KCNJ5,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KRT86,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
KRT83,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
MGAT4B,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR10P1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TAAR9,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TAAR6,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
TAAR8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
AR,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PRR14,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5C1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CCSAP,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CLDN19,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
ST18,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
SMCR8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
CNFN,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PRDM11,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
HTR2B,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
PAX5,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5D14,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR9G4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5A1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5AR1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8U1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8U8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4B1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR2W3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR2B11,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8J1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8J3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8K3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4P4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5B2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR2W1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4C11,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4C16,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5M3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5M9,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5M11,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5M8,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
FAM26D,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4S2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR9I1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR2Y1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5W2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4A15,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4A16,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR4A5,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR5L2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR9G1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR9G9,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8H1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8H2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR8H3,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR6T1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR10T2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR11H6,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR51F1,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR2S2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR52E2,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR52E4,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR52E5,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
OR52E6,0.00127388535031847,No,PCNA|ERCC4|SLX1A|MUS81|EME1|POLE,MAMMALIANS
